code,target,sigprice,gentime,usertag
CFFEX.IF.HOT,0,3245,20161010094500000,DT_ExitLong
CFFEX.IF.HOT,-2,3283,20161012140500000,DT_EnterShort
CFFEX.IF.HOT,0,3299.8,20161013094000000,DT_ExitShort
CFFEX.IF.HOT,2,3290,20161014093500000,DT_EnterLong
CFFEX.IF.HOT,0,3275.2,20161014112500000,DT_ExitLong
CFFEX.IF.HOT,-2,3284,20161017141500000,DT_EnterShort
CFFEX.IF.HOT,0,3283.2,20161021093500000,DT_ExitShort
CFFEX.IF.HOT,2,3318.4,20161024093500000,DT_EnterLong
CFFEX.IF.HOT,0,3328.6,20161026142000000,DT_ExitLong
CFFEX.IF.HOT,2,3324.6,20161027142500000,DT_EnterLong
CFFEX.IF.HOT,0,3296.8,20161031093500000,DT_ExitLong
CFFEX.IF.HOT,2,3328.4,20161101094500000,DT_EnterLong
CFFEX.IF.HOT,0,3382.2,20161117093500000,DT_ExitLong
CFFEX.IF.HOT,-2,3397,20161118093500000,DT_EnterShort
CFFEX.IF.HOT,0,3580,20161129143500000,DT_ExitShort
CFFEX.IF.HOT,2,3475.4,20161206093500000,DT_EnterLong
CFFEX.IF.HOT,0,3452.2,20161207094000000,DT_ExitLong
CFFEX.IF.HOT,-2,3449.6,20161209093500000,DT_EnterShort
CFFEX.IF.HOT,0,3296.6,20161228093500000,DT_ExitShort
CFFEX.IF.HOT,-2,3270.4,20161228144000000,DT_EnterShort
CFFEX.IF.HOT,0,3299.6,20161230093500000,DT_ExitShort
CFFEX.IF.HOT,2,3302.2,20170103093500000,DT_EnterLong
CFFEX.IF.HOT,0,3328.2,20170111113000000,DT_ExitLong
CFFEX.IF.HOT,-2,3293,20170116094000000,DT_EnterShort
CFFEX.IF.HOT,0,3360,20170123093500000,DT_ExitShort
CFFEX.IF.HOT,2,3378.2,20170126093500000,DT_EnterLong
CFFEX.IF.HOT,0,3370.4,20170203093500000,DT_ExitLong
CFFEX.IF.HOT,2,3367.4,20170206093500000,DT_EnterLong
CFFEX.IF.HOT,0,3457.4,20170221144000000,DT_ExitLong
CFFEX.IF.HOT,2,3466.6,20170222143000000,DT_EnterLong
